□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,,,,,,,,,,,
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다.",,,,,,,,,,,
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)",,,,,,,,,,,
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.",,,,,,,,,,,
,,,,,,,,,,,
* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다.,,,,,,,,,,,
□ 검색조건,,,,,,,,,,,
계약일자 : 20200101 ~ 20201231,,,,,,,,,,,
실거래구분 : 아파트(매매),,,,,,,,,,,
주소구분 : 도로명주소,,,,,,,,,,,
시도 : 부산광역시,,,,,,,,,,,
시군구 : 전체,,,,,,,,,,,
도로명 : 전체,,,,,,,,,,,
면적 : 102㎡초과~135㎡이하,,,,,,,,,,,
금액선택 : 전체,,,,,,,,,,,
시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
부산광역시 금정구 부곡동,268-2,268,2,부곡동푸르지오,107.89,202011,12,"49,000",15,2007,중앙대로 1617-12
부산광역시 금정구 부곡동,268-2,268,2,부곡동푸르지오,107.89,202011,13,"49,000",18,2007,중앙대로 1617-12
부산광역시 금정구 부곡동,268-2,268,2,부곡동푸르지오,107.89,202011,14,"46,500",25,2007,중앙대로 1617-12
부산광역시 금정구 부곡동,224-1,224,1,쌍용,107.93,202001,4,"43,800",7,2000,수림로 25
부산광역시 금정구 부곡동,224-1,224,1,쌍용,107.93,202002,8,"43,500",24,2000,수림로 25
부산광역시 금정구 부곡동,224-1,224,1,쌍용,107.93,202002,16,"46,800",12,2000,수림로 25
부산광역시 금정구 부곡동,224-1,224,1,쌍용,107.93,202003,11,"44,000",16,2000,수림로 25
부산광역시 금정구 부곡동,224-1,224,1,쌍용,107.93,202003,13,"44,200",14,2000,수림로 25
부산광역시 금정구 부곡동,224-1,224,1,쌍용,107.93,202005,5,"45,000",7,2000,수림로 25
부산광역시 금정구 부곡동,224-1,224,1,쌍용,107.93,202005,28,"42,000",19,2000,수림로 25
부산광역시 금정구 부곡동,224-1,224,1,쌍용,107.93,202005,29,"43,500",25,2000,수림로 25
부산광역시 금정구 부곡동,224-1,224,1,쌍용,107.93,202007,2,"46,500",13,2000,수림로 25
부산광역시 금정구 부곡동,224-1,224,1,쌍용,107.93,202007,7,"44,500",15,2000,수림로 25
부산광역시 금정구 부곡동,224-1,224,1,쌍용,107.93,202007,9,"48,000",18,2000,수림로 25
부산광역시 금정구 부곡동,224-1,224,1,쌍용,107.93,202007,14,"47,500",8,2000,수림로 25
부산광역시 금정구 부곡동,224-1,224,1,쌍용,107.93,202008,12,"49,000",21,2000,수림로 25
부산광역시 금정구 부곡동,224-1,224,1,쌍용,107.93,202008,26,"51,000",20,2000,수림로 25
부산광역시 금정구 부곡동,224-1,224,1,쌍용,107.93,202009,17,"45,200",21,2000,수림로 25
부산광역시 금정구 부곡동,224-1,224,1,쌍용,107.93,202009,22,"47,500",5,2000,수림로 25
부산광역시 금정구 부곡동,224-1,224,1,쌍용,107.93,202010,17,"46,900",13,2000,수림로 25
부산광역시 금정구 부곡동,224-1,224,1,쌍용,107.93,202010,17,"47,200",4,2000,수림로 25
부산광역시 금정구 부곡동,224-1,224,1,쌍용,107.93,202010,30,"49,000",6,2000,수림로 25
부산광역시 금정구 부곡동,224-1,224,1,쌍용,107.93,202011,5,"55,000",13,2000,수림로 25
부산광역시 금정구 부곡동,224-1,224,1,쌍용,107.93,202011,10,"52,500",15,2000,수림로 25
부산광역시 금정구 부곡동,Nov-63,63,11,에스케이,134.82,202001,15,"51,000",23,1998,수림로 12
부산광역시 금정구 부곡동,Nov-63,63,11,에스케이,134.82,202001,20,"49,600",5,1998,수림로 12
부산광역시 금정구 부곡동,Nov-63,63,11,에스케이,134.82,202001,24,"52,900",14,1998,수림로 12
부산광역시 금정구 부곡동,Nov-63,63,11,에스케이,134.82,202001,29,"53,800",13,1998,수림로 12
부산광역시 금정구 부곡동,Nov-63,63,11,에스케이,134.82,202002,11,"55,000",14,1998,수림로 12
부산광역시 금정구 부곡동,Nov-63,63,11,에스케이,134.82,202003,28,"53,200",8,1998,수림로 12
부산광역시 금정구 부곡동,Nov-63,63,11,에스케이,134.82,202005,11,"54,300",17,1998,수림로 12
부산광역시 금정구 부곡동,Nov-63,63,11,에스케이,134.82,202010,22,"60,000",8,1998,수림로 12
부산광역시 금정구 부곡동,296-6,296,6,엘지,122.23,202003,11,"38,000",9,1999,부곡로 125
부산광역시 금정구 부곡동,296-6,296,6,엘지,122.23,202006,13,"38,300",10,1999,부곡로 125
부산광역시 금정구 부곡동,296-6,296,6,엘지,122.23,202006,20,"37,000",8,1999,부곡로 125
부산광역시 금정구 부곡동,296-6,296,6,엘지,122.23,202007,11,"38,800",4,1999,부곡로 125
부산광역시 금정구 부곡동,235-5,235,5,우신뉴타운,134.4,202005,16,"40,000",2,1995,중앙대로1667번길 8
부산광역시 금정구 부곡동,235-5,235,5,우신뉴타운,134.4,202006,16,"42,700",10,1995,중앙대로1667번길 8
부산광역시 금정구 부곡동,235-5,235,5,우신뉴타운,134.4,202009,25,"41,500",16,1995,중앙대로1667번길 8
부산광역시 금정구 부곡동,235-5,235,5,우신뉴타운,134.4,202010,22,"47,000",21,1995,중앙대로1667번길 8
부산광역시 금정구 부곡동,269-3,269,3,해피투모로우,110.565,202009,22,"35,000",20,2009,중앙대로 1622
부산광역시 금정구 부곡동,269-3,269,3,해피투모로우,110.565,202010,5,"38,000",16,2009,중앙대로 1622
부산광역시 금정구 부곡동,269-3,269,3,해피투모로우,110.565,202010,9,"37,800",10,2009,중앙대로 1622
부산광역시 금정구 부곡동,269-3,269,3,해피투모로우,110.565,202011,16,"37,600",15,2009,중앙대로 1622
부산광역시 금정구 서동,130-1,130,1,삼영빌라,116.31,202003,4,"20,000",2,1992,서곡로8번길 20-4
부산광역시 금정구 서동,228-1,228,1,삼한여명,108.02,202005,4,"27,000",16,1997,중군진로 25
부산광역시 금정구 서동,228-1,228,1,삼한여명,108.02,202009,10,"27,000",4,1997,중군진로 25
부산광역시 금정구 서동,228-1,228,1,삼한여명,108.02,202011,10,"28,000",16,1997,중군진로 25
부산광역시 금정구 장전동,732,732,0,금정산쌍용예가,114.7042,202004,22,"59,600",15,2012,금강로379번길 50
부산광역시 금정구 장전동,732,732,0,금정산쌍용예가,114.7042,202007,11,"61,900",7,2012,금강로379번길 50
부산광역시 금정구 장전동,732,732,0,금정산쌍용예가,114.7042,202007,25,"62,500",13,2012,금강로379번길 50
부산광역시 금정구 장전동,732,732,0,금정산쌍용예가,114.7042,202009,8,"62,700",11,2012,금강로379번길 50
부산광역시 금정구 장전동,732,732,0,금정산쌍용예가,114.7042,202009,10,"66,000",16,2012,금강로379번길 50
부산광역시 금정구 장전동,732,732,0,금정산쌍용예가,114.7042,202009,23,"61,900",19,2012,금강로379번길 50
부산광역시 금정구 장전동,732,732,0,금정산쌍용예가,114.7042,202009,27,"70,500",21,2012,금강로379번길 50
부산광역시 금정구 장전동,732,732,0,금정산쌍용예가,114.7042,202009,28,"61,400",4,2012,금강로379번길 50
부산광역시 금정구 장전동,732,732,0,금정산쌍용예가,114.7042,202010,15,"66,500",12,2012,금강로379번길 50
부산광역시 금정구 장전동,732,732,0,금정산쌍용예가,114.7042,202010,16,"66,500",8,2012,금강로379번길 50
부산광역시 금정구 장전동,732,732,0,금정산쌍용예가,114.7042,202010,22,"61,800",2,2012,금강로379번길 50
부산광역시 금정구 장전동,732,732,0,금정산쌍용예가,114.7042,202011,18,"75,000",10,2012,금강로379번길 50
부산광역시 금정구 장전동,521-62,521,62,금정산한신,111.75,202003,11,"34,500",10,1997,소정로 39
부산광역시 금정구 장전동,521-62,521,62,금정산한신,111.75,202003,31,"28,800",9,1997,소정로 39
부산광역시 금정구 장전동,521-62,521,62,금정산한신,111.75,202005,7,"33,000",11,1997,소정로 39
부산광역시 금정구 장전동,521-62,521,62,금정산한신,111.75,202011,17,"34,500",15,1997,소정로 39
부산광역시 금정구 장전동,710,710,0,금정힐스테이트,130.5613,202001,4,"51,000",13,2010,금강로335번길 90
부산광역시 금정구 장전동,710,710,0,금정힐스테이트,130.5613,202001,23,"51,500",14,2010,금강로335번길 90
부산광역시 금정구 장전동,710,710,0,금정힐스테이트,130.5613,202003,20,"52,000",18,2010,금강로335번길 90
부산광역시 금정구 장전동,710,710,0,금정힐스테이트,104.028,202003,31,"43,000",1,2010,금강로335번길 90
부산광역시 금정구 장전동,710,710,0,금정힐스테이트,130.5613,202005,4,"48,000",1,2010,금강로335번길 90
부산광역시 금정구 장전동,710,710,0,금정힐스테이트,130.5613,202005,22,"52,800",19,2010,금강로335번길 90
부산광역시 금정구 장전동,710,710,0,금정힐스테이트,104.028,202006,22,"47,900",21,2010,금강로335번길 90
부산광역시 금정구 장전동,710,710,0,금정힐스테이트,130.5613,202006,27,"50,500",19,2010,금강로335번길 90
부산광역시 금정구 장전동,710,710,0,금정힐스테이트,130.5613,202007,1,"54,400",16,2010,금강로335번길 90
부산광역시 금정구 장전동,710,710,0,금정힐스테이트,130.5613,202007,24,"52,900",10,2010,금강로335번길 90
부산광역시 금정구 장전동,710,710,0,금정힐스테이트,104.028,202008,12,"48,500",11,2010,금강로335번길 90
부산광역시 금정구 장전동,710,710,0,금정힐스테이트,130.5613,202009,1,"53,800",20,2010,금강로335번길 90
부산광역시 금정구 장전동,710,710,0,금정힐스테이트,130.5613,202009,8,"53,900",11,2010,금강로335번길 90
부산광역시 금정구 장전동,710,710,0,금정힐스테이트,130.5613,202009,12,"53,000",17,2010,금강로335번길 90
부산광역시 금정구 장전동,710,710,0,금정힐스테이트,130.5613,202010,5,"52,800",11,2010,금강로335번길 90
부산광역시 금정구 장전동,710,710,0,금정힐스테이트,130.5613,202010,10,"51,800",5,2010,금강로335번길 90
부산광역시 금정구 장전동,710,710,0,금정힐스테이트,130.5613,202010,10,"54,000",16,2010,금강로335번길 90
부산광역시 금정구 장전동,710,710,0,금정힐스테이트,130.5613,202010,15,"52,800",11,2010,금강로335번길 90
부산광역시 금정구 장전동,710,710,0,금정힐스테이트,130.5613,202010,17,"53,300",2,2010,금강로335번길 90
부산광역시 금정구 장전동,710,710,0,금정힐스테이트,104.028,202010,23,"48,800",10,2010,금강로335번길 90
부산광역시 금정구 장전동,710,710,0,금정힐스테이트,104.028,202010,24,"48,800",21,2010,금강로335번길 90
부산광역시 금정구 장전동,710,710,0,금정힐스테이트,130.5613,202010,24,"50,500",2,2010,금강로335번길 90
부산광역시 금정구 장전동,710,710,0,금정힐스테이트,130.5613,202010,26,"57,000",3,2010,금강로335번길 90
부산광역시 금정구 장전동,710,710,0,금정힐스테이트,104.028,202010,26,"47,500",21,2010,금강로335번길 90
부산광역시 금정구 장전동,710,710,0,금정힐스테이트,104.028,202010,29,"50,000",7,2010,금강로335번길 90
부산광역시 금정구 장전동,710,710,0,금정힐스테이트,104.028,202010,29,"49,800",17,2010,금강로335번길 90
부산광역시 금정구 장전동,710,710,0,금정힐스테이트,104.028,202011,2,"53,000",15,2010,금강로335번길 90
부산광역시 금정구 장전동,710,710,0,금정힐스테이트,130.5613,202011,5,"57,000",5,2010,금강로335번길 90
부산광역시 금정구 장전동,710,710,0,금정힐스테이트,104.028,202011,11,"54,800",14,2010,금강로335번길 90
부산광역시 금정구 장전동,710,710,0,금정힐스테이트,104.028,202011,13,"46,300",1,2010,금강로335번길 90
부산광역시 금정구 장전동,710,710,0,금정힐스테이트,104.028,202011,17,"55,000",8,2010,금강로335번길 90
부산광역시 금정구 장전동,745,745,0,래미안장전,114.7362,202001,7,"108,250",14,2017,금정로 20
부산광역시 금정구 장전동,745,745,0,래미안장전,102.81,202002,14,"100,000",15,2017,금정로 20
부산광역시 금정구 장전동,745,745,0,래미안장전,114.7362,202003,23,"114,000",28,2017,금정로 20
부산광역시 금정구 장전동,745,745,0,래미안장전,114.7362,202004,9,"92,700",16,2017,금정로 20
부산광역시 금정구 장전동,745,745,0,래미안장전,114.7362,202005,17,"109,500",9,2017,금정로 20
부산광역시 금정구 장전동,745,745,0,래미안장전,114.7362,202005,19,"110,250",11,2017,금정로 20
부산광역시 금정구 장전동,745,745,0,래미안장전,114.7362,202005,22,"97,500",1,2017,금정로 20
부산광역시 금정구 장전동,745,745,0,래미안장전,114.7362,202006,2,"114,000",24,2017,금정로 20
부산광역시 금정구 장전동,745,745,0,래미안장전,114.7362,202006,27,"130,000",27,2017,금정로 20
부산광역시 금정구 장전동,745,745,0,래미안장전,114.7362,202007,26,"130,000",34,2017,금정로 20
부산광역시 금정구 장전동,745,745,0,래미안장전,102.81,202008,20,"120,000",21,2017,금정로 20
부산광역시 금정구 장전동,745,745,0,래미안장전,114.7362,202008,24,"130,000",15,2017,금정로 20
부산광역시 금정구 장전동,745,745,0,래미안장전,114.7362,202009,8,"135,000",12,2017,금정로 20
부산광역시 금정구 장전동,745,745,0,래미안장전,102.81,202009,12,"120,000",23,2017,금정로 20
부산광역시 금정구 장전동,745,745,0,래미안장전,114.7362,202010,13,"150,000",2,2017,금정로 20
부산광역시 금정구 장전동,745,745,0,래미안장전,102.81,202010,15,"144,000",10,2017,금정로 20
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,104.86,202001,21,"57,500",9,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,132.21,202001,30,"59,000",13,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,132.21,202002,3,"65,000",9,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,104.17,202002,3,"53,200",4,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,132.86,202002,25,"65,000",12,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,104.17,202003,2,"64,500",22,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,132.27,202003,13,"58,000",8,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,132.21,202005,2,"62,000",9,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,132.27,202005,15,"59,500",12,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,132.21,202005,29,"56,000",7,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,132.86,202006,16,"61,000",9,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,132.27,202006,28,"59,400",1,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,132.27,202007,4,"58,300",2,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,104.17,202007,8,"52,500",11,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,104.17,202007,26,"56,000",11,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,104.17,202008,1,"54,200",13,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,132.21,202008,1,"61,000",4,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,132.27,202008,10,"69,000",17,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,132.21,202008,27,"58,000",3,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,104.86,202009,4,"58,500",13,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,104.86,202009,10,"60,800",18,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,104.17,202009,12,"55,000",10,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,104.17,202009,19,"55,500",15,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,104.17,202009,23,"52,500",1,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,132.27,202009,26,"69,500",21,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,132.86,202009,27,"64,800",2,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,104.17,202009,30,"51,000",4,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,132.86,202010,2,"68,500",13,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,132.27,202010,8,"70,000",18,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,132.21,202010,9,"68,000",16,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,104.17,202010,13,"56,000",10,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,132.21,202010,14,"67,000",20,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,132.21,202010,14,"65,700",15,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,132.27,202010,14,"67,000",6,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,104.17,202010,15,"54,000",11,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,104.17,202010,15,"54,000",3,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,132.86,202010,15,"69,500",11,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,132.27,202010,16,"71,500",6,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,132.21,202010,17,"60,500",6,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,132.21,202010,17,"63,000",6,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,132.21,202010,17,"69,000",13,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,132.86,202010,22,"70,000",10,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,104.17,202010,25,"78,000",14,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,104.17,202010,25,"59,900",13,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,104.17,202010,27,"59,000",7,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,132.86,202010,30,"72,500",1,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,132.21,202011,10,"72,500",10,2012,금강로 225
부산광역시 금정구 장전동,717,717,0,벽산블루밍 장전 디자인시티 2단지,132.21,202011,22,"74,700",18,2012,금강로 225
부산광역시 금정구 장전동,505-111,505,111,벽산파라다이스빌라3,131.82,202004,10,"38,000",6,1994,금샘로7번길 42
부산광역시 금정구 장전동,581,581,0,장전경보,123.64,202005,18,"36,000",21,1997,식물원로75번길 33
부산광역시 금정구 장전동,581,581,0,장전경보,123.64,202006,13,"36,000",13,1997,식물원로75번길 33
부산광역시 금정구 장전동,713,713,0,장전동 금정산 SK VIEW,127.62,202003,5,"67,500",14,2010,식물원로 64
부산광역시 금정구 장전동,713,713,0,장전동 금정산 SK VIEW,127.62,202005,19,"66,500",9,2010,식물원로 64
부산광역시 금정구 장전동,713,713,0,장전동 금정산 SK VIEW,127.62,202006,4,"67,500",5,2010,식물원로 64
부산광역시 금정구 장전동,713,713,0,장전동 금정산 SK VIEW,127.62,202006,10,"68,500",10,2010,식물원로 64
부산광역시 금정구 장전동,713,713,0,장전동 금정산 SK VIEW,127.62,202006,13,"64,800",7,2010,식물원로 64
부산광역시 금정구 장전동,713,713,0,장전동 금정산 SK VIEW,127.62,202006,25,"67,000",12,2010,식물원로 64
부산광역시 금정구 장전동,713,713,0,장전동 금정산 SK VIEW,127.62,202006,26,"60,500",4,2010,식물원로 64
부산광역시 금정구 장전동,713,713,0,장전동 금정산 SK VIEW,127.62,202007,23,"69,000",13,2010,식물원로 64
부산광역시 금정구 장전동,713,713,0,장전동 금정산 SK VIEW,127.62,202008,11,"72,000",11,2010,식물원로 64
부산광역시 금정구 장전동,713,713,0,장전동 금정산 SK VIEW,127.62,202009,25,"70,500",19,2010,식물원로 64
부산광역시 금정구 장전동,713,713,0,장전동 금정산 SK VIEW,127.62,202010,16,"65,200",1,2010,식물원로 64
부산광역시 금정구 장전동,713,713,0,장전동 금정산 SK VIEW,127.62,202010,24,"69,500",6,2010,식물원로 64
부산광역시 금정구 장전동,713,713,0,장전동 금정산 SK VIEW,127.62,202010,30,"93,000",15,2010,식물원로 64
부산광역시 금정구 장전동,713,713,0,장전동 금정산 SK VIEW,127.62,202011,2,"89,000",9,2010,식물원로 64
부산광역시 금정구 장전동,713,713,0,장전동 금정산 SK VIEW,127.62,202011,12,"86,300",14,2010,식물원로 64
부산광역시 금정구 장전동,505-54,505,54,행복이가득한집A,130.95,202002,6,"27,500",5,1996,금샘로17번길 25
부산광역시 금정구 청룡동,380-5,380,5,경동2차,128.8988,202006,27,"39,300",8,2007,청룡예전로 100-12
부산광역시 금정구 청룡동,380-5,380,5,경동2차,128.8988,202008,6,"47,000",6,2007,청룡예전로 100-12
부산광역시 금정구 청룡동,380-5,380,5,경동2차,128.8988,202011,4,"42,500",5,2007,청룡예전로 100-12
부산광역시 금정구 청룡동,380-5,380,5,경동2차,128.8988,202011,4,"43,500",12,2007,청룡예전로 100-12
부산광역시 금정구 청룡동,380-5,380,5,경동2차,128.8988,202011,23,"44,800",15,2007,청룡예전로 100-12
부산광역시 금정구 청룡동,380-5,380,5,경동2차,128.8988,202011,26,"45,750",5,2007,청룡예전로 100-12
부산광역시 금정구 청룡동,142-10,142,10,네오밸리스,120.88,202012,1,"30,000",4,2003,놀이마당로 14
부산광역시 금정구 청룡동,315,315,0,로얄팰리스,133.1041,202010,14,"44,000",6,2006,청룡예전로 78
부산광역시 금정구 청룡동,315,315,0,로얄팰리스,133.1041,202011,26,"43,400",3,2006,청룡예전로 78
부산광역시 금정구 청룡동,315,315,0,로얄팰리스,133.1041,202011,28,"44,500",4,2006,청룡예전로 78
부산광역시 금정구 청룡동,315,315,0,로얄팰리스,133.1041,202012,22,"45,300",8,2006,청룡예전로 78
부산광역시 금정구 청룡동,Jan-42,42,1,소암파크,105.45,202001,13,"16,700",2,1991,남산냇길 106
부산광역시 기장군 기장읍 교리,251-3,251,3,성신목화,106.5,202005,7,"15,500",2,1992,차성로 442
부산광역시 기장군 기장읍 교리,251-3,251,3,성신목화,106.5,202007,14,"18,000",11,1992,차성로 442
부산광역시 기장군 기장읍 교리,2,2,0,이진 캐스빌블루 1차 ,115.6401,202005,1,"39,000",16,2011,차성로 461
부산광역시 기장군 기장읍 교리,2,2,0,이진 캐스빌블루 1차 ,134.6955,202005,6,"43,300",19,2011,차성로 461
부산광역시 기장군 기장읍 교리,2,2,0,이진 캐스빌블루 1차 ,134.6955,202007,9,"40,000",7,2011,차성로 461
부산광역시 기장군 기장읍 교리,2,2,0,이진 캐스빌블루 1차 ,115.6401,202008,3,"31,500",11,2011,차성로 461
부산광역시 기장군 기장읍 교리,2,2,0,이진 캐스빌블루 1차 ,115.6401,202008,20,"38,500",4,2011,차성로 461
부산광역시 기장군 기장읍 교리,2,2,0,이진 캐스빌블루 1차 ,115.6401,202008,30,"36,500",3,2011,차성로 461
부산광역시 기장군 기장읍 교리,2,2,0,이진 캐스빌블루 1차 ,115.6401,202010,6,"39,000",11,2011,차성로 461
부산광역시 기장군 기장읍 교리,2,2,0,이진 캐스빌블루 1차 ,115.6401,202010,12,"42,200",20,2011,차성로 461
부산광역시 기장군 기장읍 교리,2,2,0,이진 캐스빌블루 1차 ,115.6401,202010,16,"42,000",13,2011,차성로 461
부산광역시 기장군 기장읍 교리,2,2,0,이진 캐스빌블루 1차 ,115.6401,202010,26,"43,700",24,2011,차성로 461
부산광역시 기장군 기장읍 교리,2,2,0,이진 캐스빌블루 1차 ,134.6955,202011,3,"44,000",16,2011,차성로 461
부산광역시 기장군 기장읍 교리,2,2,0,이진 캐스빌블루 1차 ,134.6955,202011,6,"48,000",21,2011,차성로 461
부산광역시 기장군 기장읍 교리,2,2,0,이진 캐스빌블루 1차 ,115.6401,202011,17,"32,500",11,2011,차성로 461
부산광역시 기장군 기장읍 교리,2,2,0,이진 캐스빌블루 1차 ,115.6401,202011,23,"42,500",18,2011,차성로 461
부산광역시 기장군 기장읍 교리,2,2,0,이진 캐스빌블루 1차 ,115.6401,202011,30,"39,700",4,2011,차성로 461
부산광역시 기장군 기장읍 교리,2,2,0,이진 캐스빌블루 1차 ,134.6955,202012,2,"49,500",5,2011,차성로 461
부산광역시 기장군 기장읍 대라리,418-1,418,1,동양주택,116.37,202008,28,"16,000",13,1992,차성로 290
부산광역시 기장군 기장읍 대라리,251,251,0,이진캐스빌골드,113.3294,202007,22,"32,000",7,2004,대청로 7
부산광역시 기장군 기장읍 대라리,251,251,0,이진캐스빌골드,113.3294,202010,26,"31,000",13,2004,대청로 7
부산광역시 기장군 기장읍 대라리,251,251,0,이진캐스빌골드,113.3294,202012,21,"33,700",16,2004,대청로 7
부산광역시 기장군 기장읍 동부리,509,509,0,삼화 펠리스힐 아파트,112.9037,202003,18,"18,500",8,2016,배산로68번길 16-7
부산광역시 기장군 기장읍 동부리,509,509,0,삼화 펠리스힐 아파트,112.9037,202004,6,"19,000",8,2016,배산로68번길 16-7
부산광역시 기장군 기장읍 동부리,362-4,362,4,센텀스위트홈,103.545,202010,21,"20,000",4,2003,차성동로102번길 17
부산광역시 기장군 기장읍 청강리,226-1,226,1,삼보무궁화,131.01,202006,9,"17,000",6,1993,기장대로 460-14
부산광역시 기장군 일광면 삼성리,820,820,0,일광신도시비스타동원1차,104.2061,202005,25,"44,254",1,2020,해빛2로 24
부산광역시 기장군 일광면 삼성리,820,820,0,일광신도시비스타동원1차,104.2061,202007,27,"47,800",6,2020,해빛2로 24
부산광역시 기장군 일광면 삼성리,820,820,0,일광신도시비스타동원1차,104.2061,202008,20,"50,000",14,2020,해빛2로 24
부산광역시 기장군 일광면 삼성리,820,820,0,일광신도시비스타동원1차,104.2061,202009,25,"52,000",7,2020,해빛2로 24
부산광역시 기장군 일광면 삼성리,820,820,0,일광신도시비스타동원1차,104.2061,202010,15,"58,000",4,2020,해빛2로 24
부산광역시 기장군 일광면 삼성리,820,820,0,일광신도시비스타동원1차,104.2061,202010,21,"50,000",1,2020,해빛2로 24
